id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
7099928,8761951,12000.0,12000.0,12000.0, 60 months,15.88,291.06,C,C4,IBM,8 years,MORTGAGE,120000.0,Verified,Sep-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7099928,,debt_consolidation,Credit Consolidation,020xx,MA,14.75,0.0,Nov-1998,1.0,,,15.0,0.0,17527.0,59.6,28.0,f,0.0,0.0,15368.8966164,15368.9,12000.0,3368.9,0.0,0.0,0.0,Sep-2015,8675.22,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,80765.0,,,,,,,,,,,,29400.0,,,
55278249,58858963,4000.0,4000.0,4000.0, 36 months,11.53,131.97,B,B5,Auto Technician,10+ years,OWN,48000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55278249,,debt_consolidation,Debt consolidation,290xx,SC,6.73,0.0,Sep-2005,0.0,29.0,,5.0,0.0,3331.0,47.6,14.0,w,3425.13,3425.13,789.26,789.26,574.87,214.39,0.0,0.0,0.0,Jan-2016,131.97,Feb-2016,Jan-2016,0.0,63.0,1.0,INDIVIDUAL,,,,0.0,2647.0,6047.0,,,,,,,,,,,,7000.0,,,
19067233,21269902,10000.0,10000.0,10000.0, 60 months,18.24,255.25,D,D5,Asst superintendent,10+ years,MORTGAGE,43000.0,Not Verified,Jun-2014,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19067233,,other,Other,131xx,NY,27.49,0.0,May-2002,0.0,,,14.0,0.0,23316.0,51.2,38.0,w,7882.22,7882.22,4594.5,4594.5,2117.78,2476.72,0.0,0.0,0.0,Dec-2015,255.25,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,117149.0,,,,,,,,,,,,45500.0,,,
638921,818475,3500.0,3500.0,3000.0, 36 months,6.17,106.75,A,A3,joint healing,< 1 year,RENT,24000.0,Verified,Dec-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=638921,  Borrower added on 12/24/10 > I need a loan to buy a new vehicle because my car just stopped working. I am a manager at a medical establishment. I just graduated from college and have been at my job for about 6 months. I have really good credit and will always make my payments on time. I am very confident with the security of my job and just to make everyone feel a little bit more at ease I have plenty of securities i can sell if i ever need. I am a lender with this site as well.<br/>,car,Buying a new vehicle,921xx,CA,6.55,0.0,Jul-2005,0.0,,,6.0,0.0,0.0,0.0,11.0,f,0.0,0.0,3709.74,3179.8,3500.0,209.74,0.0,0.0,0.0,Mar-2012,2325.41,,Mar-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
65736947,70369787,25000.0,25000.0,25000.0, 36 months,6.89,770.68,A,A3,Legal admin asst,6 years,MORTGAGE,7000000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65736947,,debt_consolidation,Debt consolidation,770xx,TX,0.24,0.0,Feb-2000,0.0,32.0,,22.0,0.0,25621.0,35.0,45.0,w,24372.86,24372.86,751.54,751.54,627.14,124.4,0.0,0.0,0.0,Jan-2016,770.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,79826.0,,,,,,,,,,,,73300.0,,,
62327817,66524591,35000.0,35000.0,35000.0, 60 months,13.99,814.21,C,C4,Head of Software - Vault DMS,5 years,MORTGAGE,110000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62327817,,debt_consolidation,Debt consolidation,665xx,KS,22.32,0.0,Mar-2002,0.0,,,22.0,0.0,39810.0,88.9,48.0,w,34182.93,34182.93,1735.33,1735.33,817.07,918.26,0.0,0.0,0.0,Dec-2015,975.53,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,338904.0,,,,,,,,,,,,44800.0,,,
63387525,67729320,10000.0,10000.0,10000.0, 60 months,13.18,228.46,C,C3,IT Security Analyst,2 years,RENT,46675.0,Not Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63387525,,debt_consolidation,Debt consolidation,183xx,PA,21.93,1.0,Sep-2002,0.0,9.0,,8.0,0.0,3554.0,38.2,15.0,f,9761.44,9761.44,449.6,449.6,238.56,211.04,0.0,0.0,0.0,Jan-2016,228.46,Feb-2016,Jan-2016,0.0,9.0,1.0,INDIVIDUAL,,,,0.0,0.0,41417.0,,,,,,,,,,,,9300.0,,,
3148280,3860680,20000.0,20000.0,20000.0, 60 months,17.27,499.96,C,C5,Siemens healthcare diagnostics,10+ years,MORTGAGE,95000.0,Verified,Feb-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3148280,  Borrower added on 01/13/13 > I would like to consolidate my debts into one loan<br>,debt_consolidation,Debt consolidation ,020xx,MA,11.35,2.0,May-1994,3.0,0.0,,13.0,0.0,13895.0,72.7,40.0,f,0.0,0.0,23049.7218766,23049.72,20000.0,3049.72,0.0,0.0,0.0,Jun-2015,56.66,,Jan-2016,0.0,32.0,1.0,INDIVIDUAL,,,,1.0,0.0,444383.0,,,,,,,,,,,,19100.0,,,
59292798,63180631,23000.0,23000.0,23000.0, 36 months,7.89,719.57,A,A5,teacher,10+ years,OWN,70000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59292798,,credit_card,Credit card refinancing,088xx,NJ,24.55,2.0,Jun-2002,0.0,1.0,,18.0,0.0,26145.0,42.4,25.0,f,20704.11,20704.11,2898.44,2898.44,2295.89,602.55,0.0,0.0,0.0,Jan-2016,719.57,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,993.0,53076.0,,,,,,,,,,,,61700.0,,,
54534727,58115474,14000.0,14000.0,14000.0, 60 months,15.61,337.56,D,D1,guard/weighmaster,10+ years,MORTGAGE,58000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54534727,,debt_consolidation,Debt consolidation,161xx,PA,26.03,2.0,Jan-1997,0.0,15.0,116.0,17.0,1.0,14886.0,63.6,35.0,w,13036.48,13036.48,2001.08,2001.08,963.52,1037.56,0.0,0.0,0.0,Jan-2016,337.56,Feb-2016,Jan-2016,1.0,15.0,1.0,INDIVIDUAL,,,,0.0,0.0,104397.0,,,,,,,,,,,,23400.0,,,
41092293,43968127,4800.0,4800.0,4800.0, 36 months,6.92,148.04,A,A4,Tech Manager,4 years,MORTGAGE,49000.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41092293,,debt_consolidation,Debt consolidation,992xx,WA,6.71,0.0,Jun-1994,0.0,33.0,,10.0,0.0,3334.0,24.9,20.0,w,3437.2,3437.2,1624.75,1624.75,1362.8,261.95,0.0,0.0,0.0,Jan-2016,148.04,Feb-2016,Jan-2016,0.0,35.0,1.0,INDIVIDUAL,,,,0.0,173.0,143193.0,,,,,,,,,,,,13400.0,,,
46822766,49970497,10000.0,10000.0,10000.0, 36 months,9.99,322.63,B,B3,engineer,7 years,MORTGAGE,70000.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46822766,,other,Other,166xx,PA,4.29,0.0,Sep-2001,0.0,58.0,,10.0,0.0,7724.0,25.0,22.0,w,8281.9,8281.9,2286.16,2286.16,1718.1,568.06,0.0,0.0,0.0,Dec-2015,322.63,Feb-2016,Jan-2016,0.0,58.0,1.0,INDIVIDUAL,,,,0.0,0.0,7724.0,,,,,,,,,,,,30900.0,,,
19706827,21929568,35000.0,35000.0,35000.0, 60 months,14.99,832.47,C,C5,Program Manager,10+ years,RENT,80000.0,Verified,Jul-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19706827,,debt_consolidation,Debt consolidation,553xx,MN,10.59,0.0,Nov-1994,0.0,,,10.0,0.0,39274.0,58.1,21.0,w,0.0,0.0,12352.66,12352.66,3303.85,3355.91,0.0,5692.9,1024.722,Mar-2015,832.47,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,39274.0,,,,,,,,,,,,67600.0,,,
48040223,51279939,12000.0,12000.0,12000.0, 60 months,17.57,301.93,D,D4,Tax Project Coordinator ,4 years,RENT,52000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48040223,,debt_consolidation,Debt consolidation,104xx,NY,8.1,0.0,Jun-2003,0.0,34.0,,6.0,0.0,8788.0,101.0,12.0,w,10936.87,10936.87,2403.73,2403.73,1063.13,1340.6,0.0,0.0,0.0,Jan-2016,301.93,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9007.0,,,,,,,,,,,,8700.0,,,
6157447,7639574,12000.0,12000.0,12000.0, 60 months,21.6,328.71,E,E3,superior Essex,10+ years,MORTGAGE,48000.0,Verified,Jul-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6157447,,debt_consolidation,Debt consolidation,088xx,NJ,9.08,0.0,Aug-2001,2.0,,93.0,10.0,1.0,11867.0,80.2,13.0,w,7568.08,7568.08,9861.3,9861.3,4431.92,5429.38,0.0,0.0,0.0,Jan-2016,328.71,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,123783.0,,,,,,,,,,,,14800.0,,,
1535559,1800775,8500.0,8500.0,8500.0, 36 months,12.12,282.81,B,B3,hobby lobby distribution,1 year,MORTGAGE,30000.0,Source Verified,Sep-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1535559,,debt_consolidation,relief,730xx,OK,13.32,0.0,Aug-2002,2.0,,85.0,5.0,1.0,3413.0,24.0,12.0,f,0.0,0.0,10154.0307714,10154.03,8500.0,1654.03,0.0,0.0,0.0,Jun-2015,1392.36,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,145592.0,,,,,,,,,,,,14200.0,,,
14530932,16593204,6500.0,6500.0,6500.0, 36 months,9.67,208.74,B,B1,office associate,10+ years,RENT,49000.0,Source Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14530932,,debt_consolidation,Debt consolidation,606xx,IL,22.68,0.0,Oct-2003,0.0,44.0,,10.0,0.0,8889.0,33.0,29.0,w,0.0,0.0,7303.75,7303.75,6500.0,803.75,0.0,0.0,0.0,Jan-2016,3337.69,,Jan-2016,0.0,44.0,1.0,INDIVIDUAL,,,,0.0,0.0,42059.0,,,,,,,,,,,,26900.0,,,
50013266,53371983,20000.0,20000.0,20000.0, 36 months,7.26,619.93,A,A4,Line Tech A,10+ years,OWN,82000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50013266,,debt_consolidation,Debt consolidation,774xx,TX,13.2,0.0,Aug-2000,0.0,,,8.0,0.0,22731.0,50.2,27.0,f,16443.46,16443.46,4351.6,4351.6,3556.54,795.06,0.0,0.0,0.0,Jan-2016,619.93,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22731.0,,,,,,,,,,,,45300.0,,,
17694763,19827249,10000.0,10000.0,10000.0, 60 months,13.98,232.58,C,C3,RN,9 years,RENT,55000.0,Source Verified,Jun-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17694763,,debt_consolidation,Debt consolidation,014xx,MA,11.0,0.0,Mar-1995,0.0,39.0,,14.0,0.0,9097.0,68.4,33.0,w,7547.23,7547.23,4419.02,4419.02,2452.77,1966.25,0.0,0.0,0.0,Jan-2016,232.58,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,143.0,21378.0,,,,,,,,,,,,13300.0,,,
55199214,58769959,17375.0,17375.0,17375.0, 60 months,16.55,427.63,D,D2,Teacher,4 years,MORTGAGE,54000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55199214,,credit_card,Credit card refinancing,300xx,GA,37.67,0.0,Jul-2000,0.0,,,8.0,0.0,7203.0,67.3,12.0,w,16207.39,16207.39,2549.8,2549.8,1167.61,1382.19,0.0,0.0,0.0,Jan-2016,427.63,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,49760.0,,,,,,,,,,,,10700.0,,,
1157422,1398053,18000.0,18000.0,17950.0, 36 months,13.67,612.32,B,B5,,10+ years,OWN,70000.0,Verified,Mar-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1157422,  Borrower added on 02/21/12 > I want to purchase medical equipment for my business. The two large items I want to purchase will generate revenue right away and bring in more clients to grow my business.<br>,small_business,Business Loan,993xx,WA,14.04,1.0,Jan-1995,0.0,9.0,,15.0,0.0,21816.0,77.6,36.0,f,0.0,0.0,21900.4349945,21839.6,18000.0,3900.43,0.0,0.0,0.0,Sep-2014,4146.37,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
2175596,2548508,28000.0,28000.0,28000.0, 36 months,18.75,1022.84,D,D3,Travelzoo Inc.,2 years,MORTGAGE,300000.0,Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2175596,  Borrower added on 11/24/12 > I have spent a lot of time in debt.  I'm looking to now consolidate two credit cards and reduce the amount of revolving credit cards and close those accounts.<br>,debt_consolidation,consolidation,940xx,CA,10.72,0.0,Feb-1998,1.0,,,9.0,0.0,66682.0,97.3,27.0,w,0.0,0.0,36768.8147876,36768.81,28000.0,8768.81,0.0,0.0,0.0,Sep-2015,4041.99,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,624229.0,,,,,,,,,,,,68500.0,,,
7505879,9167963,19000.0,19000.0,19000.0, 36 months,11.99,630.99,B,B3,Sales Trainer ,7 years,MORTGAGE,88000.0,Verified,Oct-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7505879,  Borrower added on 09/26/13 > I want to consolidate credit card debt and pay it off in 36 months. I can pay the same amounts as i do in multiple monthly payments in one sum and pay in full in three years.<br>,debt_consolidation,Bill Consolidation,021xx,MA,26.99,0.0,Oct-1996,1.0,,,10.0,0.0,345501.0,45.2,14.0,f,5405.29,5405.29,17050.18,17050.18,13594.71,3455.47,0.0,0.0,0.0,Jan-2016,644.92,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,364022.0,,,,,,,,,,,,426964.0,,,
2314575,2746726,33000.0,33000.0,33000.0, 60 months,17.27,824.94,C,C5,pomona unified school district,10+ years,RENT,103000.0,Verified,Jan-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2314575,"  Borrower added on 01/03/13 > This loan will consolidate all of my credit card debt so I have one manageable payment each month. With this lower payment,  I look forward to having more money to put in my savings.<br>",credit_card,debt consolidation,928xx,CA,5.9,1.0,Jun-1980,2.0,20.0,,10.0,0.0,23958.0,80.7,28.0,f,16651.61,16651.61,29733.42,29733.42,16348.39,13343.78,41.2458533643,0.0,0.0,Jan-2016,824.94,Feb-2016,Jan-2016,0.0,20.0,1.0,INDIVIDUAL,,,,0.0,0.0,266987.0,,,,,,,,,,,,29700.0,,,
42513276,45479988,15775.0,15775.0,15775.0, 36 months,13.33,534.04,C,C3,,,RENT,36000.0,Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42513276,,credit_card,Credit card refinancing,103xx,NY,10.3,0.0,Jan-1987,1.0,,46.0,10.0,1.0,7069.0,39.1,30.0,w,12398.48,12398.48,4794.68,4794.68,3376.52,1418.16,0.0,0.0,0.0,Jan-2016,534.04,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7069.0,,,,,,,,,,,,18100.0,,,
58734225,62575007,13000.0,13000.0,13000.0, 60 months,11.53,286.1,B,B5,,,MORTGAGE,70000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58734225,,credit_card,Credit card refinancing,079xx,NJ,20.85,0.0,Nov-1970,0.0,72.0,76.0,6.0,2.0,26322.0,88.6,16.0,w,12345.88,12345.88,1127.75,1127.75,654.12,473.63,0.0,0.0,0.0,Dec-2015,286.1,Jan-2016,Jan-2016,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,0.0,112998.0,,,,,,,,,,,,29700.0,,,
15410434,17482872,12200.0,12200.0,12200.0, 60 months,24.99,358.02,F,F4,,,MORTGAGE,38148.0,Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15410434,,debt_consolidation,Debt consolidation,597xx,MT,19.41,0.0,Apr-2002,0.0,,,10.0,0.0,17137.0,67.2,23.0,w,9653.31,9653.31,7160.4,7160.4,2546.69,4613.71,0.0,0.0,0.0,Jan-2016,358.02,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,190519.0,,,,,,,,,,,,25500.0,,,
6916526,8558555,10000.0,10000.0,10000.0, 36 months,10.64,325.69,B,B2,united parcel service,10+ years,MORTGAGE,70000.0,Verified,Sep-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6916526,  Borrower added on 08/25/13 > pay off debts with higher interest rates been at same job for 30 years<br>,debt_consolidation,Debt consolidation,601xx,IL,7.39,0.0,Sep-2004,0.0,,,8.0,0.0,14141.0,76.0,13.0,f,0.0,0.0,4590.12,4590.12,2723.86,855.88,0.0,1010.38,10.1038,Aug-2014,325.69,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,213813.0,,,,,,,,,,,,18600.0,,,
64098598,68529359,15600.0,15600.0,15600.0, 60 months,8.18,317.66,B,B1,General Manager,10+ years,OWN,45000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64098598,,debt_consolidation,Debt consolidation,233xx,VA,12.51,0.0,Oct-1998,0.0,,,14.0,0.0,8071.0,15.2,20.0,w,15175.92,15175.92,621.14,621.14,424.08,197.06,0.0,0.0,0.0,Jan-2016,317.66,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,13562.0,,,,,,,,,,,,53000.0,,,
57365856,61068619,18000.0,18000.0,18000.0, 60 months,17.57,452.89,D,D4,Surgical Assistant and clinical coordina,10+ years,MORTGAGE,80000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57365856,,debt_consolidation,Debt consolidation,602xx,IL,25.92,1.0,Jan-1984,0.0,12.0,,16.0,0.0,17088.0,94.9,35.0,w,17025.17,17025.17,2246.88,2246.88,974.83,1272.05,0.0,0.0,0.0,Jan-2016,452.89,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,185742.0,,,,,,,,,,,,18000.0,,,
63174338,67516059,9600.0,9600.0,9600.0, 36 months,6.89,295.94,A,A3,CORRECTIONAL OFFICER,10+ years,MORTGAGE,100000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63174338,,credit_card,Credit card refinancing,922xx,CA,14.44,0.0,Aug-2002,0.0,,,15.0,0.0,11823.0,26.1,32.0,w,9116.98,9116.98,588.21,588.21,483.02,105.19,0.0,0.0,0.0,Dec-2015,295.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,181214.0,,,,,,,,,,,,46000.0,,,
66571844,71297592,16000.0,16000.0,16000.0, 60 months,11.99,355.84,C,C1,"Director, Team Travel",10+ years,OWN,120000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66571844,,home_improvement,Home improvement,331xx,FL,10.14,1.0,Jan-2002,0.0,22.0,,9.0,0.0,6660.0,27.2,25.0,w,15804.03,15804.03,361.16,361.16,195.97,165.19,0.0,0.0,0.0,Jan-2016,371.82,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,348.0,200365.0,0.0,2.0,0.0,1.0,20.0,58642.0,79.2,2.0,3.0,5508.0,54.3,24500.0,5.0,0.0,2.0
61400302,65519068,25000.0,25000.0,25000.0, 36 months,6.89,770.68,A,A3,Database Programer,7 years,MORTGAGE,73662.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61400302,,debt_consolidation,Debt consolidation,208xx,MD,19.68,0.0,Aug-2006,0.0,39.0,,15.0,0.0,7203.0,24.3,17.0,w,23107.76,23107.76,2302.47,2302.47,1892.24,410.23,0.0,0.0,0.0,Jan-2016,770.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,149097.0,,,,,,,,,,,,29600.0,,,
3221434,3964464,12000.0,12000.0,12000.0, 36 months,11.14,393.67,B,B2,Swinomish Police Department ,3 years,MORTGAGE,60000.0,Verified,Feb-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3221434,  Borrower added on 01/27/13 > I would like to be able to pay off these high interest credit cards sooner and at a lower rate.<br>,credit_card,Credit Card Payoff,980xx,WA,15.6,0.0,Feb-2003,2.0,,,6.0,0.0,14943.0,46.6,8.0,f,390.11,390.11,13777.85,13777.85,11609.89,2167.96,0.0,0.0,0.0,Jan-2016,393.67,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,369004.0,,,,,,,,,,,,32100.0,,,
52018525,55448307,35000.0,35000.0,35000.0, 60 months,16.99,869.66,D,D3,Physical Therapist,4 years,MORTGAGE,95000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52018525,,debt_consolidation,Debt consolidation,294xx,SC,32.21,1.0,Aug-1999,1.0,18.0,,24.0,0.0,13555.0,59.7,52.0,w,32267.27,32267.27,6021.55,6021.55,2732.73,3288.82,0.0,0.0,0.0,Jan-2016,869.66,Feb-2016,Jan-2016,0.0,66.0,1.0,INDIVIDUAL,,,,0.0,571.0,389044.0,,,,,,,,,,,,22700.0,,,
41013377,43889285,18000.0,18000.0,18000.0, 60 months,19.52,472.1,E,E3,Counter Sales,9 years,RENT,45000.0,Source Verified,Feb-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41013377,,debt_consolidation,Debt consolidation,672xx,KS,18.37,0.0,Feb-2007,2.0,,,12.0,0.0,13932.0,57.8,18.0,f,16277.22,16277.22,4229.38,4229.38,1722.78,2506.6,0.0,0.0,0.0,Nov-2015,472.1,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18674.0,,,,,,,,,,,,24090.0,,,
62177119,66373900,10000.0,10000.0,9950.0, 60 months,18.55,256.94,E,E2,Direct support professional,10+ years,RENT,31000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62177119,,debt_consolidation,Debt consolidation,124xx,NY,39.53,0.0,Apr-2004,0.0,,,10.0,0.0,9036.0,95.3,18.0,w,9688.16,9639.72,760.51,756.71,311.84,448.67,0.0,0.0,0.0,Jan-2016,256.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,25589.0,,,,,,,,,,,,9500.0,,,
28482778,31005903,15000.0,15000.0,15000.0, 36 months,13.98,512.52,C,C3,Professor,10+ years,MORTGAGE,154000.0,Source Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28482778,,debt_consolidation,Debt consolidation,480xx,MI,22.49,0.0,Sep-1983,2.0,78.0,,17.0,0.0,33843.0,69.9,31.0,f,0.0,0.0,16622.57,16622.57,15000.0,1622.57,0.0,0.0,0.0,Aug-2015,12009.89,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,730736.0,,,,,,,,,,,,48400.0,,,
13847791,15900183,14400.0,14400.0,14400.0, 36 months,10.99,471.37,B,B2,Manager,6 years,RENT,165000.0,Not Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13847791,,debt_consolidation,Debt consolidation,100xx,NY,13.53,1.0,Feb-2000,0.0,12.0,,16.0,0.0,25719.0,77.0,37.0,f,0.0,0.0,16477.01,16477.01,14400.0,2077.01,0.0,0.0,0.0,Dec-2015,7506.12,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,124460.0,,,,,,,,,,,,33400.0,,,
12456078,14468223,21725.0,21725.0,21725.0, 36 months,19.47,801.53,D,D5,Director of Nursing Department ,10+ years,RENT,64000.0,Verified,Feb-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12456078,,debt_consolidation,Debt consolidation,921xx,CA,5.06,0.0,Mar-2003,1.0,42.0,,13.0,0.0,8977.0,37.9,29.0,w,0.0,0.0,27472.88,27472.88,21725.0,5747.88,0.0,0.0,0.0,Dec-2015,11442.28,,Jan-2016,0.0,42.0,1.0,INDIVIDUAL,,,,0.0,150.0,44013.0,,,,,,,,,,,,23700.0,,,
51165258,54574977,18000.0,18000.0,18000.0, 60 months,9.99,382.36,B,B3,Medicaid examiner,10+ years,MORTGAGE,41000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51165258,,debt_consolidation,Debt consolidation,120xx,NY,19.2,0.0,Dec-1998,1.0,,,10.0,0.0,26693.0,56.3,12.0,w,16331.21,16331.21,2656.54,2656.54,1668.79,987.75,0.0,0.0,0.0,Jan-2016,382.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,53230.0,,,,,,,,,,,,47400.0,,,
52351414,55821142,8150.0,8150.0,8125.0, 36 months,17.86,294.07,D,D5,,,MORTGAGE,23940.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52351414,,debt_consolidation,Debt consolidation,346xx,FL,30.28,1.0,Mar-1991,0.0,17.0,,7.0,0.0,16065.0,99.2,16.0,f,7074.03,7052.33,1756.33,1750.94,1075.97,680.36,0.0,0.0,0.0,Jan-2016,294.07,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,111986.0,,,,,,,,,,,,16200.0,,,
